product_id,product_name,category,brand,model_number,description,price_usd,stock_quantity,rating,voltage_v,power_kw,weight_kg,material,country_of_origin,warranty_months,source_document,ai_confidence_score,validation_status
PROD-00889,Industrial Centrifugal Pump,Pumps,Schneider Electric,SCH-749-A,High-efficiency pump for industrial water and process fluid transfer.,15468.51,60,3.5,230.0,2.0,408.76,Nylon,Germany,36.0,Supplier Catalog,0.83,Verified
PROD-00890,Gear Pump,Pumps,Grundfos,GRU-658-PRO,Positive-displacement gear pump for industrial fluid transfer.,2254.64,71,4.4,400.0,138.6,286.8,Aluminium,USA,18.0,Supplier Catalog,0.94,Needs Review
PROD-00891,Roller Bearing,Bearings,Danfoss,DAN-976-X,Heavy-load roller bearing for industrial rotating equipment.,14140.6,67,3.3,230.0,64.12,21.8,Aluminium,India,12.0,Manufacturer Website,0.98,Verified
PROD-00892,Industrial Robot Arm,Robotics,Mitsubishi Electric,MIT-402-B,Programmable robotic arm for industrial assembly and handling.,16166.94,78,4.0,400.0,147.65,70.71,Aluminium,Japan,36.0,Manufacturer Website,0.77,Verified
PROD-00893,Solenoid Valve,Valves,Mitsubishi Electric,MIT-862-X,Electrically operated valve for automated fluid control.,9763.46,199,3.5,440.0,79.7,40.14,Nylon,Italy,12.0,Technical PDF,0.91,Verified
PROD-00894,Control Valve,Valves,Siemens,SIE-796-B,Modulating valve for automated process flow control.,11776.82,219,4.3,440.0,139.61,608.73,Polycarbonate,Sweden,12.0,Technical PDF,0.8,Needs Review
PROD-00895,Industrial Transformer,Electrical,WEG,WEG-634-PRO,Electrical transformer for industrial voltage conversion.,16543.3,119,3.8,415.0,140.74,0.5,Brass,China,36.0,Manufacturer Website,0.9,Verified
PROD-00896,Air Compressor,Compressors,Parker,PAR-520-B,Industrial compressor for reliable compressed-air generation.,2732.92,210,3.5,440.0,146.47,831.6,Polycarbonate,Sweden,12.0,Product Catalog,0.89,Needs Review
PROD-00897,Conveyor Belt,Material Handling,Festo,FES-458-A,Heavy-duty conveyor belt for continuous material transportation.,4252.41,242,3.7,380.0,18.74,628.76,Aluminium,Germany,24.0,Technical PDF,0.76,Verified
PROD-00898,Industrial Centrifugal Pump,Pumps,Danfoss,DAN-220-X,High-efficiency pump for industrial water and process fluid transfer.,9738.9,197,4.3,380.0,35.02,372.64,Carbon Steel,Italy,36.0,Technical PDF,0.84,Verified
PROD-00899,Heat Exchanger,Heat Transfer,ABB,ABB-490-X,Industrial heat exchanger for efficient thermal energy transfer.,2162.9,119,4.0,220.0,131.47,587.78,Alloy Steel,Sweden,,Manufacturer Website,0.78,Verified
PROD-00900,Flow Control Valve,Valves,Eaton,EAT-985-X,Precision valve for regulating industrial fluid flow.,4528.4,217,4.4,440.0,105.31,367.72,Stainless Steel,China,6.0,Technical PDF,0.95,Verified
PROD-00901,Industrial Fan,HVAC,Danfoss,DAN-620-X,High-volume industrial fan for ventilation and cooling.,7812.77,214,3.7,230.0,12.69,86.14,Alloy Steel,Germany,36.0,Technical PDF,0.85,Needs Review
PROD-00902,Roller Bearing,Bearings,Parker,PAR-946-PRO,Heavy-load roller bearing for industrial rotating equipment.,10409.75,214,4.2,400.0,77.97,786.47,Polycarbonate,India,36.0,Manufacturer Website,0.75,Verified
PROD-00903,Pressure Sensor,Sensors,Parker,PAR-344-X,Electronic pressure sensor for industrial monitoring and automation.,10767.95,181,4.8,380.0,122.34,610.6,Stainless Steel,USA,24.0,Supplier Catalog,0.95,Verified
PROD-00904,Pneumatic Actuator,Pneumatics,Danfoss,DAN-126-B,Pneumatic actuator for automated industrial valve operation.,10525.02,6,4.3,230.0,15.05,782.59,Stainless Steel,China,24.0,Technical PDF,0.95,Verified
PROD-00905,Power Supply,Electrical,SKF,SKF-354-X,Industrial regulated power supply for automation equipment.,8298.22,12,3.8,415.0,148.65,223.85,Aluminium,Germany,36.0,Supplier Catalog,0.93,Verified
PROD-00906,Power Supply,Electrical,Parker,PAR-935-B,Industrial regulated power supply for automation equipment.,15640.52,219,3.4,230.0,92.56,628.93,Cast Iron,USA,18.0,Supplier Catalog,0.75,Verified
PROD-00907,Servo Motor,Motors,Eaton,EAT-609-B,Precision servo motor for automated motion-control applications.,14017.13,51,3.7,415.0,72.94,286.58,Alloy Steel,USA,12.0,Manufacturer Website,0.98,Verified
PROD-00908,Pressure Sensor,Sensors,Bosch Rexroth,BOS-695-X,Electronic pressure sensor for industrial monitoring and automation.,16821.11,179,4.4,230.0,113.58,457.61,Polycarbonate,Italy,6.0,Supplier Catalog,0.77,Verified
PROD-00909,Industrial Fan,HVAC,Schneider Electric,SCH-833-X,High-volume industrial fan for ventilation and cooling.,9897.02,101,3.4,380.0,15.77,812.67,Brass,Italy,36.0,Product Catalog,0.98,Verified
PROD-00910,Pressure Gauge,Instrumentation,Festo,FES-141-B,Mechanical pressure gauge for industrial process monitoring.,10176.18,170,5.0,110.0,74.3,708.29,Cast Iron,Germany,12.0,Product Catalog,0.84,Verified
PROD-00911,Industrial Centrifugal Pump,Pumps,Grundfos,GRU-349-A,High-efficiency pump for industrial water and process fluid transfer.,15876.44,123,4.7,380.0,83.56,848.62,Cast Iron,Japan,12.0,Supplier Catalog,0.95,Needs Review
PROD-00912,Industrial Fan,HVAC,Mitsubishi Electric,MIT-915-X,High-volume industrial fan for ventilation and cooling.,14880.09,67,4.0,230.0,135.03,796.4,Nylon,Italy,18.0,Technical PDF,0.74,Verified
PROD-00913,Conveyor Belt,Material Handling,Parker,PAR-651-B,Heavy-duty conveyor belt for continuous material transportation.,1864.28,234,4.6,400.0,106.33,455.15,Carbon Steel,Sweden,36.0,Product Catalog,0.78,Verified
PROD-00914,Level Sensor,Sensors,Grundfos,GRU-688-A,Industrial sensor for liquid-level measurement.,8560.3,112,4.1,380.0,9.93,846.42,Stainless Steel,Italy,24.0,Technical PDF,0.87,Verified
PROD-00915,Proximity Sensor,Sensors,Festo,FES-823-B,Non-contact sensor for detecting objects in automation systems.,1259.45,90,3.3,415.0,41.59,214.36,Stainless Steel,China,36.0,Supplier Catalog,0.85,Verified
PROD-00916,Hydraulic Pump,Pumps,Danfoss,DAN-562-X,High-pressure hydraulic pump for industrial power systems.,9999.56,172,3.7,220.0,85.59,744.6,Polycarbonate,Germany,36.0,Manufacturer Website,0.98,Verified
PROD-00917,Gear Pump,Pumps,ABB,ABB-829-X,Positive-displacement gear pump for industrial fluid transfer.,10902.85,198,5.0,400.0,9.78,351.77,Aluminium,China,12.0,Product Catalog,0.79,Verified
PROD-00918,Electric Motor,Motors,Danfoss,DAN-606-A,Industrial electric motor designed for continuous-duty machinery.,6194.91,24,4.9,400.0,105.21,582.61,Polycarbonate,Japan,24.0,Product Catalog,0.76,Verified
PROD-00919,Roller Bearing,Bearings,Grundfos,GRU-463-B,Heavy-load roller bearing for industrial rotating equipment.,13109.25,225,3.7,110.0,27.89,341.33,Cast Iron,USA,6.0,Technical PDF,0.81,Verified
PROD-00920,Electric Motor,Motors,WEG,WEG-720-A,Industrial electric motor designed for continuous-duty machinery.,18168.72,15,4.4,110.0,25.48,819.07,,India,18.0,Technical PDF,0.82,Verified
PROD-00921,Industrial Gearbox,Power Transmission,Schneider Electric,SCH-293-PRO,Industrial gearbox for speed reduction and high torque transmission.,3432.6,55,5.0,110.0,130.85,775.74,Nylon,Italy,12.0,Product Catalog,0.96,Verified
PROD-00922,Pressure Gauge,Instrumentation,ABB,ABB-737-A,Mechanical pressure gauge for industrial process monitoring.,17308.42,227,4.9,110.0,121.13,265.05,Brass,India,18.0,Manufacturer Website,0.9,Verified
PROD-00923,Industrial Heater,Heating,Bosch Rexroth,BOS-717-B,Electric industrial heater for process temperature control.,18451.05,235,3.8,380.0,139.31,465.87,Polycarbonate,Sweden,24.0,Technical PDF,0.97,Verified
PROD-00924,Conveyor Belt,Material Handling,SKF,SKF-244-B,Heavy-duty conveyor belt for continuous material transportation.,17770.53,125,3.5,,6.48,50.02,Alloy Steel,Sweden,36.0,Technical PDF,0.75,Verified
PROD-00925,Stainless Steel Tank,Storage,Eaton,EAT-688-PRO,Corrosion-resistant storage tank for industrial liquids.,14023.75,164,3.6,230.0,20.54,649.04,Brass,China,24.0,Manufacturer Website,0.83,Needs Review
PROD-00926,Industrial Heater,Heating,ABB,ABB-603-A,Electric industrial heater for process temperature control.,6005.69,123,4.3,230.0,74.77,668.45,Brass,Sweden,6.0,Product Catalog,0.86,Verified
PROD-00927,Ball Bearing,Bearings,Grundfos,GRU-701-B,Precision bearing for rotating industrial machinery.,11887.77,189,3.3,110.0,7.32,257.64,Cast Iron,USA,36.0,Product Catalog,0.73,Needs Review
PROD-00928,Cooling Tower Fan,HVAC,SKF,SKF-797-A,High-capacity fan for industrial cooling tower systems.,16854.84,25,4.0,220.0,,605.61,Carbon Steel,China,12.0,Manufacturer Website,0.85,Verified
PROD-00929,Industrial Transformer,Electrical,Bosch Rexroth,BOS-805-A,Electrical transformer for industrial voltage conversion.,17106.21,1,4.8,415.0,122.09,706.64,Aluminium,Japan,,Manufacturer Website,0.82,Needs Review
PROD-00930,Flow Meter,Instrumentation,Schneider Electric,SCH-713-B,Digital flow meter for accurate industrial fluid measurement.,11534.78,66,4.8,380.0,102.14,603.7,Brass,Germany,18.0,Supplier Catalog,0.83,Verified
PROD-00931,Air Dryer,Compressors,Honeywell,HON-384-B,Compressed-air dryer for moisture removal in pneumatic systems.,15124.98,124,3.7,110.0,94.07,336.27,Alloy Steel,Germany,12.0,Manufacturer Website,0.74,Verified
PROD-00932,Control Valve,Valves,WEG,WEG-910-PRO,Modulating valve for automated process flow control.,1309.6,137,3.8,415.0,38.66,578.83,Polycarbonate,USA,36.0,Manufacturer Website,0.8,Verified
PROD-00933,Pressure Sensor,Sensors,Honeywell,HON-942-B,Electronic pressure sensor for industrial monitoring and automation.,17583.1,142,4.7,220.0,19.29,846.23,Alloy Steel,Japan,6.0,Supplier Catalog,0.75,Verified
PROD-00934,Butterfly Valve,Valves,Siemens,SIE-880-A,Compact industrial valve for isolating and controlling pipelines.,4536.86,157,3.9,415.0,21.63,507.53,,China,36.0,Product Catalog,0.93,Verified
PROD-00935,Servo Motor,Motors,ABB,ABB-682-A,Precision servo motor for automated motion-control applications.,17553.27,87,4.7,230.0,138.3,297.73,Cast Iron,China,6.0,Technical PDF,0.83,Verified
PROD-00936,Cooling Tower Fan,HVAC,Siemens,SIE-330-B,High-capacity fan for industrial cooling tower systems.,11635.14,85,4.4,380.0,4.04,374.56,Cast Iron,Italy,36.0,Product Catalog,0.8,Verified
PROD-00937,Industrial Robot Arm,Robotics,SKF,SKF-158-A,Programmable robotic arm for industrial assembly and handling.,12694.91,104,4.1,110.0,92.88,144.59,Nylon,USA,6.0,Product Catalog,0.76,Verified
PROD-00938,Industrial Centrifugal Pump,Pumps,Honeywell,HON-103-A,High-efficiency pump for industrial water and process fluid transfer.,15069.4,196,4.2,440.0,33.87,534.12,Carbon Steel,India,24.0,Technical PDF,0.97,Needs Review
PROD-00939,Gear Pump,Pumps,Honeywell,HON-560-B,Positive-displacement gear pump for industrial fluid transfer.,12660.26,156,3.7,415.0,68.38,781.53,Aluminium,Japan,36.0,Product Catalog,0.96,Verified
PROD-00940,Water Filter,Filtration,Danfoss,DAN-848-B,Industrial filtration unit for removing particles from process water.,17819.38,99,5.0,220.0,55.37,17.99,Brass,Germany,6.0,Supplier Catalog,0.84,Verified
PROD-00941,Temperature Sensor,Sensors,Festo,FES-741-X,Industrial temperature sensor for process monitoring.,3917.18,103,4.0,380.0,69.22,384.57,Polycarbonate,Japan,18.0,Product Catalog,0.81,Needs Review
PROD-00942,Stainless Steel Tank,Storage,Bosch Rexroth,BOS-351-B,Corrosion-resistant storage tank for industrial liquids.,13207.34,145,3.6,440.0,109.46,666.55,Nylon,Japan,,Technical PDF,0.95,Needs Review
PROD-00943,PLC Controller,Automation,Bosch Rexroth,BOS-502-B,Programmable logic controller for industrial automation.,8744.33,138,4.4,230.0,135.73,812.38,Polycarbonate,India,12.0,Supplier Catalog,0.78,Verified
PROD-00944,Stainless Steel Tank,Storage,Honeywell,HON-284-PRO,Corrosion-resistant storage tank for industrial liquids.,523.93,52,3.9,415.0,26.06,836.09,Aluminium,China,24.0,Product Catalog,0.88,Verified
PROD-00945,Air Dryer,Compressors,SKF,SKF-579-B,Compressed-air dryer for moisture removal in pneumatic systems.,16069.77,33,4.6,380.0,47.6,793.08,Stainless Steel,China,6.0,Manufacturer Website,0.93,Verified
PROD-00946,Industrial Centrifugal Pump,Pumps,WEG,WEG-982-A,High-efficiency pump for industrial water and process fluid transfer.,6189.73,23,3.8,230.0,30.65,128.18,Cast Iron,USA,6.0,Supplier Catalog,0.82,Verified
PROD-00947,Proximity Sensor,Sensors,SKF,SKF-820-B,Non-contact sensor for detecting objects in automation systems.,5420.58,25,4.6,220.0,135.15,129.38,Polycarbonate,India,36.0,Product Catalog,0.97,Needs Review
PROD-00948,Industrial Robot Arm,Robotics,Rockwell Automation,ROC-743-PRO,Programmable robotic arm for industrial assembly and handling.,12972.97,71,4.4,,146.42,564.36,Aluminium,Japan,6.0,Supplier Catalog,0.92,Verified
PROD-00949,Proximity Sensor,Sensors,Honeywell,HON-588-B,Non-contact sensor for detecting objects in automation systems.,14211.85,150,4.4,440.0,54.52,374.91,Aluminium,Japan,6.0,Technical PDF,0.98,Verified
PROD-00950,Ball Bearing,Bearings,WEG,WEG-478-A,Precision bearing for rotating industrial machinery.,3348.79,159,3.7,380.0,137.54,94.5,Cast Iron,China,18.0,Technical PDF,0.8,Verified
PROD-00951,Flow Control Valve,Valves,Parker,PAR-606-A,Precision valve for regulating industrial fluid flow.,11536.59,151,4.0,220.0,54.94,214.96,Brass,Italy,,Manufacturer Website,0.85,Verified
PROD-00952,Conveyor Belt,Material Handling,Mitsubishi Electric,MIT-413-X,Heavy-duty conveyor belt for continuous material transportation.,8352.07,110,3.8,230.0,112.56,645.85,Alloy Steel,China,6.0,Product Catalog,0.81,Verified
PROD-00953,Gear Pump,Pumps,ABB,ABB-852-A,Positive-displacement gear pump for industrial fluid transfer.,5659.41,51,4.8,380.0,58.41,591.06,Brass,China,24.0,Supplier Catalog,0.81,Needs Review
PROD-00954,Variable Frequency Drive,Automation,Schneider Electric,SCH-454-X,Drive controller for variable-speed industrial motors.,10257.13,125,3.7,110.0,137.03,780.98,Carbon Steel,Sweden,18.0,Manufacturer Website,0.95,Verified
PROD-00955,Temperature Sensor,Sensors,Parker,PAR-880-A,Industrial temperature sensor for process monitoring.,4559.13,45,3.9,220.0,85.89,201.56,Carbon Steel,Sweden,6.0,Technical PDF,0.72,Verified
PROD-00956,Gear Pump,Pumps,Siemens,SIE-259-PRO,Positive-displacement gear pump for industrial fluid transfer.,11704.92,84,4.6,110.0,91.98,47.93,Aluminium,Germany,6.0,Manufacturer Website,0.77,Verified
PROD-00957,Pneumatic Actuator,Pneumatics,Parker,PAR-802-B,Pneumatic actuator for automated industrial valve operation.,3956.18,183,3.3,230.0,93.91,163.9,Cast Iron,China,24.0,Supplier Catalog,0.88,Verified
PROD-00958,Water Filter,Filtration,Mitsubishi Electric,MIT-792-A,Industrial filtration unit for removing particles from process water.,8233.94,129,3.2,220.0,146.14,223.92,Cast Iron,China,6.0,Product Catalog,0.91,Verified
PROD-00959,Butterfly Valve,Valves,Festo,FES-429-B,Compact industrial valve for isolating and controlling pipelines.,3076.03,162,4.7,230.0,90.33,430.75,Brass,Germany,24.0,Product Catalog,0.79,Verified
PROD-00960,Stainless Steel Tank,Storage,ABB,ABB-770-X,Corrosion-resistant storage tank for industrial liquids.,5267.89,41,3.3,110.0,74.21,767.31,Stainless Steel,Italy,24.0,Manufacturer Website,0.74,Needs Review
PROD-00961,Ball Bearing,Bearings,SKF,SKF-702-X,Precision bearing for rotating industrial machinery.,12940.07,155,4.4,110.0,85.49,618.13,Nylon,Japan,18.0,Technical PDF,0.92,Needs Review
PROD-00962,Industrial Heater,Heating,Grundfos,GRU-881-PRO,Electric industrial heater for process temperature control.,5857.64,190,3.5,400.0,25.79,587.3,Polycarbonate,Japan,24.0,Supplier Catalog,0.81,Needs Review
PROD-00963,Level Sensor,Sensors,Emerson,EME-256-B,Industrial sensor for liquid-level measurement.,13672.68,98,4.0,110.0,131.04,670.07,Polycarbonate,Sweden,12.0,Supplier Catalog,0.83,Verified
PROD-00964,Butterfly Valve,Valves,Schneider Electric,SCH-707-B,Compact industrial valve for isolating and controlling pipelines.,4080.94,4,3.9,220.0,40.82,168.25,Alloy Steel,Japan,12.0,Product Catalog,0.8,Verified
PROD-00965,Solenoid Valve,Valves,Emerson,EME-721-PRO,Electrically operated valve for automated fluid control.,8056.05,242,4.7,380.0,145.37,50.98,Carbon Steel,India,18.0,Product Catalog,0.91,Verified
PROD-00966,Conveyor Belt,Material Handling,Rockwell Automation,ROC-606-B,Heavy-duty conveyor belt for continuous material transportation.,7752.0,3,4.9,415.0,24.0,535.96,Polycarbonate,Italy,6.0,Technical PDF,0.88,Verified
PROD-00967,Circuit Breaker,Electrical,Parker,PAR-805-B,Protective electrical breaker for industrial distribution systems.,6890.59,248,4.1,110.0,67.2,354.57,Cast Iron,USA,12.0,Supplier Catalog,0.97,Verified
PROD-00968,Heat Exchanger,Heat Transfer,Rockwell Automation,ROC-448-X,Industrial heat exchanger for efficient thermal energy transfer.,12944.74,230,3.4,230.0,117.29,486.52,Cast Iron,China,36.0,Supplier Catalog,0.88,Verified
PROD-00969,Safety Relay,Safety,Emerson,EME-119-X,Safety control relay for industrial machine protection.,9494.34,24,3.9,220.0,93.64,69.3,Alloy Steel,Japan,36.0,Manufacturer Website,0.96,Verified
PROD-00970,Pressure Gauge,Instrumentation,Honeywell,HON-896-B,Mechanical pressure gauge for industrial process monitoring.,14656.45,70,4.5,230.0,127.2,50.36,,Germany,6.0,Product Catalog,0.81,Needs Review
PROD-00971,Heat Exchanger,Heat Transfer,SKF,SKF-596-X,Industrial heat exchanger for efficient thermal energy transfer.,11221.86,137,3.6,440.0,96.96,,Carbon Steel,USA,6.0,Technical PDF,0.92,Verified
PROD-00972,Conveyor Belt,Material Handling,Parker,PAR-485-PRO,Heavy-duty conveyor belt for continuous material transportation.,12987.4,218,3.2,230.0,30.83,251.83,Stainless Steel,China,,Product Catalog,0.74,Needs Review
PROD-00973,Pressure Gauge,Instrumentation,Danfoss,DAN-491-B,Mechanical pressure gauge for industrial process monitoring.,11020.66,194,3.8,230.0,68.53,168.27,Alloy Steel,USA,12.0,Manufacturer Website,0.88,Verified
PROD-00974,Pressure Sensor,Sensors,ABB,ABB-988-X,Electronic pressure sensor for industrial monitoring and automation.,10260.67,94,3.5,440.0,108.15,467.7,Polycarbonate,China,18.0,Manufacturer Website,0.83,Verified
PROD-00975,Water Filter,Filtration,SKF,SKF-679-A,Industrial filtration unit for removing particles from process water.,16350.23,14,4.5,415.0,20.0,54.48,Carbon Steel,Germany,12.0,Product Catalog,0.75,Verified
PROD-00976,Ball Bearing,Bearings,Parker,PAR-468-X,Precision bearing for rotating industrial machinery.,6312.18,105,3.8,110.0,74.0,463.44,Polycarbonate,China,24.0,Product Catalog,0.91,Verified
PROD-00977,Pressure Gauge,Instrumentation,Schneider Electric,SCH-218-X,Mechanical pressure gauge for industrial process monitoring.,4272.5,14,4.4,400.0,3.88,546.54,Cast Iron,Japan,6.0,Product Catalog,0.73,Verified
PROD-00978,Temperature Sensor,Sensors,Rockwell Automation,ROC-427-X,Industrial temperature sensor for process monitoring.,7221.28,162,4.4,110.0,76.66,246.34,Stainless Steel,China,24.0,Product Catalog,0.87,Verified
PROD-00979,Photoelectric Sensor,Sensors,ABB,ABB-313-B,Optical sensor for industrial object detection.,10816.14,1,3.8,110.0,87.34,313.03,Aluminium,Japan,12.0,Technical PDF,0.76,Verified
PROD-00980,Heat Exchanger,Heat Transfer,Rockwell Automation,ROC-483-PRO,Industrial heat exchanger for efficient thermal energy transfer.,3028.88,51,4.6,230.0,50.34,278.13,Brass,Japan,6.0,Manufacturer Website,0.9,Needs Review
